# %ECSV 0.9
# ---
# datatype:
# - {name: lambda, unit: Angstrom, datatype: float32}
# - {name: theta, unit: deg, datatype: float32}
# - {name: '4', datatype: float32}
# - {name: '3', datatype: float32}
# - {name: '2', datatype: float32}
# - {name: '1', datatype: float32}
# - {name: '0', datatype: float32}
# - {name: '-1', datatype: float32}
# - {name: '-2', datatype: float32}
# - {name: '-3', datatype: float32}
# - {name: '-4', datatype: float32}
# - {name: '-5', datatype: float32}
# - {name: '-6', datatype: float32}
# - {name: '-7', datatype: float32}
# - {name: '-8', datatype: float32}
# - {name: '-9', datatype: float32}
# - {name: '-10', datatype: float32}
# - {name: '-11', datatype: float32}
# - {name: '-12', datatype: float32}
# - {name: '-13', datatype: float32}
# - {name: '-14', datatype: float32}
# - {name: '-15', datatype: float32}
# - {name: '-16', datatype: float32}
# - {name: '-17', datatype: float32}
# - {name: '-18', datatype: float32}
# - {name: '-19', datatype: float32}
# - {name: '-20', datatype: float32}
# - {name: '-21', datatype: float32}
# - {name: '-22', datatype: float32}
# - {name: '-23', datatype: float32}
# meta: !!omap
# - {ORIGFILE: ../inputdata/SiPt_5p7um_deep_20pct_dc_extended.xlsx}
# - {author: converted by Hans Moritz Guenther}
# - {origin: Ralf Heilmann}
# - description: [null]
# - {comment: 'From: Ralf Heilmann <ralf@space.mit.edu>; Subject: Re: efficiencies for
#     Lynx; Date: Tue, 17 Jan 2018 16:59:02 -0500'}
# schema: astropy-2.0
0.124 1.6 0.000332928 0.00020846 0.00536951 0.0204218 0.850698 0.025043 0.00697021 0.000402759 0.00021498 0.000475396 0.0010952 0.00018623 7.83123e-05 1.96164e-06 2.65509e-05 0.000141559 0.000147374 2.91294e-05 1.63675e-05 1.3655e-05 3.99859e-05 4.44932e-07 5.08942e-05 1.02871e-05 2.31471e-06 2.69346e-06 5.02371e-06 1.10862e-05
0.124 1.65 0.000364717 0.000162953 0.00422031 0.0148954 0.864367 0.0187057 0.00585888 0.000290378 0.000231275 0.000107728 0.000832687 0.000428217 5.50542e-05 1.48246e-05 9.15842e-05 7.00636e-07 0.000168734 4.70386e-05 1.53569e-05 5.884e-06 5.03802e-06 5.67972e-05 5.42139e-06 1.81407e-05 5.94435e-06 2.48835e-06 3.14225e-06 6.06186e-06
0.124 1.7 0.000330254 0.000129827 0.00312704 0.0104274 0.876403 0.0135021 0.00470092 0.000216591 0.000282634 4.35644e-05 0.000345567 0.000476158 7.06596e-05 3.01244e-05 9.1006e-05 0.00011672 1.29041e-05 8.08534e-05 1.36783e-05 5.59483e-06 2.66358e-05 8.53111e-06 3.89854e-05 6.42212e-06 1.38859e-06 1.57685e-06 8.42291e-06 4.13387e-06
0.124 1.75 0.00023696 9.64115e-05 0.00210789 0.00681393 0.887565 0.00930215 0.00358084 0.000168346 0.000340335 0.00026726 2.417e-05 0.00028494 8.20294e-05 2.4168e-05 2.00307e-05 0.000181241 7.24753e-05 1.7027e-05 8.77539e-06 7.1555e-06 1.98227e-05 3.56496e-05 8.65219e-06 1.35318e-05 3.32159e-06 3.00296e-06 2.70022e-07 1.02654e-05
0.124 1.8 0.000127268 6.1021e-05 0.001231 0.00397538 0.896858 0.00591179 0.00252568 0.000134406 0.000363135 0.000627499 9.11788e-05 5.48606e-05 5.65443e-05 1.33915e-05 2.91681e-05 3.6488e-05 0.00015324 2.98352e-05 6.32126e-06 7.04509e-06 8.60179e-06 2.61363e-05 2.79404e-05 4.29778e-06 6.10127e-07 6.83089e-07 1.01079e-05 6.83003e-07
0.124 1.85 4.64806e-05 2.58481e-05 0.000559951 0.00192423 0.903327 0.00330218 0.00157839 0.000101182 0.000318117 0.000872071 0.000452646 2.79511e-05 1.6901e-05 8.58603e-06 0.000110389 3.5611e-05 2.98224e-05 6.09251e-05 5.22671e-06 2.01927e-06 3.73746e-05 1.63654e-05 1.4235e-05 1.0713e-05 1.59976e-06 3.70857e-06 6.44858e-07 1.0386e-05
0.124 1.9 5.96534e-06 3.12038e-06 0.000141207 0.000629768 0.907356 0.00147337 0.000815143 6.59391e-05 0.000218955 0.000840383 0.000759079 0.00020839 1.25626e-05 6.05563e-06 9.4246e-05 0.000180746 4.13958e-05 1.04561e-05 4.69616e-06 5.75375e-06 5.45967e-07 4.51298e-05 1.99653e-05 3.78062e-06 2.56359e-07 3.72166e-07 9.08216e-06 3.62196e-06
0.124 1.95 5.40131e-06 2.11223e-06 8.57341e-07 5.34517e-05 0.909463 0.000392371 0.000284049 3.02078e-05 0.000111822 0.000570839 0.000743533 0.000371267 4.73619e-05 4.80269e-06 1.31291e-05 0.000123192 0.000148422 3.05162e-05 4.49712e-06 6.00209e-06 2.82251e-05 1.3837e-06 2.28408e-05 1.03912e-05 1.5248e-06 2.92672e-06 2.62189e-06 5.7402e-06
0.124 2.0 3.70946e-05 1.84134e-05 9.84375e-05 8.75859e-05 0.910344 7.27278e-06 2.73919e-05 4.91875e-06 3.74465e-05 0.000249957 0.000448002 0.000333879 7.2862e-05 3.3176e-06 1.69437e-05 2.35273e-06 6.10358e-05 5.7137e-05 6.18809e-06 2.54923e-06 1.31675e-05 4.05234e-05 7.64506e-06 4.30382e-06 4.90466e-07 7.68105e-07 4.37162e-06 6.62657e-06
0.124 2.05 7.63069e-05 4.92015e-05 0.000377099 0.000591762 0.910242 0.000189995 3.24661e-05 1.10378e-06 3.23923e-06 3.96811e-05 0.00012519 0.000148511 5.23279e-05 2.00639e-06 6.53312e-05 6.48386e-05 5.48551e-06 7.71491e-06 3.62754e-06 5.64486e-06 8.99614e-06 2.39448e-06 2.1683e-05 6.09858e-06 8.26031e-07 1.71227e-06 4.95317e-06 5.6711e-07
0.124 2.1 0.000106291 9.08609e-05 0.00079904 0.00148426 0.908797 0.000812139 0.000239983 1.54396e-05 8.69428e-06 1.55304e-05 1.59343e-06 8.02966e-06 1.03503e-05 8.89459e-07 4.96032e-05 0.000122698 9.44725e-05 1.97113e-05 1.26207e-06 2.57088e-06 2.52271e-05 2.96669e-05 2.7106e-06 2.969e-06 1.75562e-07 9.69585e-07 1.24407e-06 7.88545e-06
0.124 2.15 0.000123641 0.000128262 0.00130445 0.00270389 0.906026 0.00180674 0.000606642 4.43338e-05 4.33342e-05 0.00015918 0.000144705 5.46384e-05 5.70987e-06 4.46351e-07 4.68193e-06 3.68398e-05 7.39379e-05 4.96135e-05 6.37338e-06 1.49904e-06 5.07741e-07 1.40822e-05 2.49875e-05 6.5041e-06 1.01383e-06 1.31236e-06 5.84703e-06 7.08578e-07
0.124 2.2 0.00012501 0.000151278 0.0018293 0.00417948 0.902022 0.00310615 0.00108598 8.52802e-05 8.15883e-05 0.00035006 0.000400764 0.000229047 5.42082e-05 2.72856e-07 1.23547e-05 8.69658e-06 2.086e-07 8.15167e-06 4.61642e-06 2.19138e-06 1.91274e-05 1.33637e-05 3.38278e-07 3.78802e-06 3.99967e-07 1.34976e-06 1.65429e-08 4.56929e-06
0.149 1.0 0.00165628 0.000906318 0.012889 0.183509 0.417163 0.198759 0.0167666 0.00257344 0.00281265 0.00102026 0.00261701 0.00112102 0.00135641 1.21544e-06 0.000148664 9.05665e-05 0.00061047 0.000375171 0.00030145 0.000188658 2.97237e-06 0.000106448 0.000217548 0.000192643 0.00011712 4.16401e-05 1.05193e-05 4.51785e-05
0.149 1.05 0.00106679 0.00138667 0.0114984 0.174955 0.438924 0.181353 0.0135125 0.000941101 0.0029296 0.00191524 0.00162764 0.00105405 0.000420353 0.000438795 0.000204805 0.000257612 0.000245109 0.000287048 0.000303296 2.97854e-05 3.36088e-05 7.72032e-05 0.000134647 0.000180613 0.000109221 1.78455e-05 8.26785e-06 5.24464e-05
0.149 1.1 0.00085401 0.0020064 0.0112628 0.160438 0.477374 0.172957 0.012793 0.000775921 0.00262329 0.00254933 0.000459194 0.00127082 0.000391395 0.000772667 0.000151592 0.000323587 0.000197416 0.000450135 0.000113162 3.8388e-05 6.51515e-06 5.02676e-05 0.000131958 8.475e-05 3.08497e-05 9.47541e-06 3.80894e-06 2.01026e-05
0.149 1.15 0.000676734 0.00243843 0.0110583 0.145205 0.515176 0.158585 0.0114354 0.00110204 0.00200625 0.00244558 8.44201e-05 0.0013531 0.000723133 0.00037308 0.000219574 1.81734e-05 0.000348569 0.000221025 0.000214451 0.000117838 1.35962e-05 7.51006e-05 7.5582e-05 0.000112988 7.93671e-05 1.27168e-05 8.87749e-06 3.40767e-05
0.149 1.2 0.000656494 0.00264509 0.0112715 0.129412 0.549319 0.142981 0.0110736 0.00170598 0.0013483 0.00172725 0.000764394 0.00112172 0.000752579 7.9365e-06 0.000201282 0.000156744 0.000342484 0.000228313 0.000210965 2.43572e-07 3.02785e-05 2.7525e-05 0.00012567 8.74335e-05 2.58324e-05 1.22959e-05 7.70909e-07 1.4122e-05
0.149 1.25 0.000724431 0.002625 0.01167 0.113701 0.581521 0.127109 0.011094 0.00222157 0.000913214 0.000786463 0.00179762 0.000583058 0.000454865 0.000162984 0.000137906 0.000437091 0.00012529 0.00024343 2.97376e-05 6.18166e-05 7.99023e-06 0.000101486 8.24749e-05 9.25943e-05 6.59791e-05 4.91022e-06 9.52762e-06 2.39587e-05
0.149 1.3 0.00076408 0.00235173 0.012119 0.0989901 0.611287 0.111467 0.0113689 0.00254202 0.000710839 0.000225063 0.00218658 0.0003029 0.000262713 0.000355973 0.000191157 0.000157303 0.000173456 0.000173415 0.000164858 5.25582e-05 4.28651e-05 2.61829e-05 9.39794e-05 7.12109e-05 1.82251e-05 1.26066e-05 4.06655e-07 2.25652e-05
0.149 1.35 0.000675091 0.0018876 0.0122668 0.0852217 0.640403 0.0969513 0.0118211 0.00265879 0.000638788 0.000278275 0.00168857 0.000525507 0.000268312 0.00024743 0.00019617 1.78577e-05 0.000361075 0.000138736 9.90118e-05 1.26762e-05 9.54877e-06 5.19729e-05 5.74257e-05 5.10816e-05 3.68869e-05 2.53801e-07 1.27034e-05 1.47496e-05
0.149 1.4 0.000528187 0.00137056 0.011983 0.071906 0.669681 0.083249 0.0122213 0.00252854 0.000685501 0.000785925 0.000735524 0.000948948 0.000328547 3.00768e-05 0.000121381 0.000307173 0.000149232 0.00016272 4.00482e-05 6.86916e-05 3.30355e-05 4.53927e-05 4.17963e-05 4.2475e-05 5.79126e-06 5.24702e-06 4.7713e-06 2.80313e-05
0.149 1.45 0.000455045 0.000914854 0.0112362 0.0594747 0.697678 0.0700366 0.0122379 0.00215899 0.000754695 0.0014083 6.97862e-05 0.00103105 0.000318139 4.0828e-05 8.71244e-05 0.000322189 7.2615e-05 0.00016871 0.000117628 8.53676e-06 3.02286e-05 2.07699e-05 6.71984e-05 3.85863e-05 2.86263e-05 2.06351e-06 8.18075e-06 1.31987e-05
0.149 1.5 0.000461393 0.000574392 0.0100432 0.0478199 0.725098 0.0577252 0.011824 0.00165745 0.00072545 0.00178066 0.000193133 0.000655207 0.000259353 0.000164689 0.000160406 3.1121e-05 0.000324461 8.93252e-05 4.37476e-05 3.67371e-05 1.55065e-05 8.02852e-05 3.50992e-05 4.24828e-05 7.64221e-06 4.54547e-06 1.06233e-05 2.25364e-05
0.149 1.55 0.000543531 0.000348576 0.00857944 0.0371915 0.750533 0.0461894 0.010933 0.0011565 0.000584035 0.00160717 0.000921064 0.000212335 0.000202568 0.000143003 0.000167542 0.000120804 0.000197457 0.00011625 3.97249e-05 3.02136e-05 5.59346e-05 4.52747e-06 6.55266e-05 3.11568e-05 2.12255e-05 9.00917e-07 2.4414e-06 1.73463e-05
0.149 1.6 0.000638307 0.000222168 0.00705241 0.0280798 0.772401 0.0357552 0.00964044 0.000751721 0.00047311 0.000956625 0.00150006 0.000156454 0.000156659 3.9615e-05 5.62748e-05 0.00033995 2.33051e-05 0.000139012 6.04968e-05 8.20803e-06 4.51607e-06 8.57857e-05 2.76188e-05 3.07084e-05 4.77059e-06 3.4121e-06 7.65534e-06 1.01027e-05
0.149 1.65 0.000653652 0.000156463 0.00554158 0.0205999 0.791472 0.0268927 0.00813626 0.000462495 0.000448331 0.000323169 0.00140449 0.000440002 0.000122465 7.14741e-06 7.05362e-05 0.000140851 0.000222439 4.70086e-05 1.94098e-05 2.5555e-05 5.28361e-05 1.0846e-05 5.16288e-05 2.2796e-05 1.45836e-05 2.16828e-06 1.36619e-06 1.05348e-05
0.149 1.7 0.000534612 0.000121801 0.00405142 0.0143839 0.809594 0.0196228 0.0066147 0.000284126 0.000500803 5.55652e-05 0.000798701 0.000664348 0.000110142 4.1589e-05 0.000163506 8.83917e-06 0.000205783 7.09825e-05 2.4132e-05 1.43036e-05 1.51807e-05 5.85735e-05 2.73569e-05 2.04894e-05 3.57094e-06 3.56153e-06 1.04053e-05 6.79355e-06
0.149 1.75 0.000336192 9.58269e-05 0.00269041 0.00929789 0.825869 0.013571 0.00510366 0.000188963 0.000601552 0.000276192 0.000166068 0.000550508 0.000107776 5.82006e-05 0.000115038 0.0002265 1.03999e-05 0.000100949 2.55668e-05 9.10038e-06 3.18776e-05 3.44281e-05 3.3708e-05 1.57538e-05 7.84816e-06 3.24772e-06 2.81927e-07 1.20103e-05
0.149 1.8 0.000158981 6.08175e-05 0.00153367 0.00535703 0.83882 0.00865279 0.00363824 0.000139616 0.000659837 0.000830971 2.83654e-05 0.000205245 8.46524e-05 4.42632e-05 1.2055e-05 0.000240342 0.000140522 2.29001e-05 7.44405e-06 1.24819e-05 4.20295e-05 3.12085e-05 3.22093e-05 1.3093e-05 1.69832e-06 3.49985e-06 1.2192e-05 3.17759e-06
0.149 1.85 4.56166e-05 2.25962e-05 0.000654706 0.00252163 0.847971 0.00487497 0.00233043 0.000111309 0.000597778 0.00131895 0.000464929 1.70819e-05 4.24657e-05 3.00219e-05 9.81701e-05 1.45598e-05 0.000204286 5.0409e-05 1.01656e-05 1.72111e-05 6.52693e-06 6.05087e-05 2.20495e-05 1.16464e-05 3.43829e-06 3.36684e-06 4.97535e-06 1.33305e-05
0.149 1.9 2.39857e-06 1.38709e-06 0.000140614 0.000779877 0.853169 0.0021999 0.00124431 8.22522e-05 0.000419891 0.00138341 0.00101856 0.000173231 1.97464e-05 1.9258e-05 0.000203749 0.000115466 2.16307e-05 7.76404e-05 8.27913e-06 4.65645e-06 6.43597e-05 9.19131e-06 3.95679e-05 1.02066e-05 1.42871e-06 4.11913e-06 8.71363e-06 7.52469e-06
0.149 1.95 2.26164e-05 5.75543e-06 4.40376e-06 5.2929e-05 0.855554 0.000614003 0.00046469 4.33392e-05 0.00022559 0.00102602 0.00116989 0.000451731 4.32952e-05 1.44625e-05 0.000110573 0.000286503 9.43361e-05 1.49629e-05 5.48574e-06 8.43036e-06 5.76403e-06 7.55114e-05 1.24803e-05 1.19819e-05 1.7882e-06 2.86912e-06 9.95968e-06 7.63622e-06
0.149 2.0 8.05657e-05 3.29652e-05 0.000189047 0.000168745 0.856884 2.19388e-05 6.35146e-05 1.03554e-05 8.4213e-05 0.000521697 0.000845091 0.000525385 8.22814e-05 1.08829e-05 7.0611e-06 0.000124865 0.000202782 4.8426e-05 1.01987e-05 1.06207e-05 3.21544e-05 2.55314e-06 4.40164e-05 8.53682e-06 2.04185e-06 3.17939e-06 2.94429e-06 1.15504e-05
0.149 2.05 0.00013604 7.79243e-05 0.000617879 0.000942016 0.857472 0.000244584 2.85515e-05 1.66032e-07 1.19859e-05 0.000130366 0.000340824 0.000332391 8.48882e-05 8.19113e-06 5.68287e-05 3.26834e-06 5.17232e-05 6.60715e-05 7.61304e-06 5.44888e-06 2.47894e-05 4.78466e-05 2.21328e-06 1.04402e-05 1.7909e-06 1.2125e-06 9.88988e-06 9.9698e-07
0.149 2.1 0.000168 0.000135367 0.00122796 0.00223709 0.856183 0.00110064 0.00029214 1.5219e-05 7.56635e-06 4.46408e-06 2.26843e-05 7.31075e-05 3.99462e-05 4.34905e-06 0.000110348 0.000140621 2.68245e-05 4.82485e-06 2.75034e-06 1.14039e-05 9.6189e-06 1.14921e-05 3.31826e-05 3.76312e-06 8.50951e-07 4.31763e-06 1.61481e-09 9.83931e-06
0.149 2.15 0.000183313 0.000185591 0.00194622 0.0039745 0.852438 0.00246463 0.000779666 5.07467e-05 5.42312e-05 0.000156711 9.88156e-05 1.39832e-05 8.65233e-07 2.52802e-06 4.9442e-05 0.000161467 0.000154008 3.97275e-05 4.61127e-06 6.25337e-06 4.06345e-05 3.17437e-05 1.62889e-06 9.04786e-06 5.99814e-07 7.17654e-07 1.03988e-05 2.78351e-06
0.149 2.2 0.000183057 0.000207406 0.00266274 0.0060539 0.847007 0.00425915 0.00143089 0.000102325 0.000115143 0.000444201 0.000462178 0.000223837 3.8646e-05 1.70119e-06 1.77339e-06 1.95154e-05 7.69007e-05 6.77645e-05 9.88301e-06 3.90621e-06 2.2776e-06 3.10765e-05 3.49787e-05 5.27519e-06 2.24832e-06 2.45264e-06 1.0109e-06 5.87849e-06
0.174 1.0 0.00267375 0.00136238 0.0241901 0.216435 0.246039 0.222909 0.0324339 0.00692858 0.00321387 0.000600646 0.00249095 0.00162707 0.00308849 0.00053731 0.000105968 1.22095e-05 0.000500691 0.000804563 0.000382645 9.60091e-05 1.58929e-05 0.000112556 0.000340567 0.000435312 0.000287479 7.30547e-05 3.07457e-06 0.000133443
0.174 1.05 0.00156438 0.00236224 0.0214046 0.204227 0.284236 0.216383 0.0283396 0.00243872 0.00471276 0.00101829 0.00193744 0.00185485 0.0015967 0.000142431 0.000235536 0.000134624 0.000755351 0.000576958 0.000535163 0.000354305 3.52901e-05 5.75284e-05 0.000241141 0.000300952 0.000211336 7.54089e-05 9.514e-06 4.80556e-05
0.174 1.1 0.000906581 0.00360757 0.0186551 0.191343 0.321557 0.204144 0.0241813 0.00101851 0.00493853 0.00192686 0.000928069 0.00197862 0.000512492 0.000721676 0.000196694 0.000280001 0.000277211 0.000526351 0.000493608 7.41925e-05 1.79398e-05 0.000122493 0.000244041 0.000310586 0.000218345 6.12708e-05 2.96351e-07 6.03278e-05
0.174 1.15 0.000712301 0.00477206 0.0173501 0.172574 0.362973 0.191247 0.0214212 0.00137199 0.00397873 0.00257709 0.000295838 0.0017503 0.000685412 0.00108483 4.02621e-05 0.000201295 0.000266262 0.000599872 0.000200112 5.98919e-05 1.07394e-05 4.4507e-05 0.000179002 0.0001795 7.94818e-05 8.61435e-06 8.64384e-06 5.68283e-05
0.174 1.2 0.000765702 0.00496344 0.0174613 0.153703 0.395858 0.172391 0.0186344 0.00235397 0.00265906 0.00226335 0.000401504 0.00128971 0.00125769 0.000379785 0.000166899 3.32099e-05 0.000572189 0.000340205 0.000325037 0.000173589 3.37151e-06 0.000105885 0.000150513 0.000174759 0.000142586 4.63824e-05 4.54816e-07 3.13617e-05
0.174 1.25 0.00106331 0.00492983 0.0176179 0.140813 0.423478 0.153272 0.0173218 0.00360547 0.00151803 0.0014061 0.00141932 0.000970189 0.00121015 2.42862e-06 0.000231907 0.000153921 0.000251335 0.000276885 0.000275194 6.5447e-06 2.47169e-05 3.40942e-05 0.000141473 0.000153422 5.75393e-05 4.19127e-06 5.63047e-06 3.23487e-05
0.174 1.3 0.00125684 0.00445232 0.016827 0.124927 0.467518 0.142143 0.0174814 0.00472683 0.000932641 0.000582893 0.00226961 0.000690592 0.000590298 0.000356364 0.000152551 0.000382666 0.000188515 0.000432916 8.02437e-05 6.68509e-05 5.55766e-06 9.95424e-05 0.000125691 0.000103328 9.13467e-05 2.72341e-05 7.66512e-07 2.8529e-05
0.174 1.35 0.00113148 0.00341853 0.0165135 0.10818 0.507079 0.124941 0.0170625 0.00515234 0.000700016 0.00030119 0.00232171 0.000677285 0.000280909 0.000665708 0.000162412 9.89285e-05 0.000274581 0.000196909 0.000244582 9.19713e-05 1.68089e-05 2.94497e-05 8.57247e-05 0.000112702 2.95885e-05 1.21785e-06 8.74508e-06 2.68735e-05
0.174 1.4 0.000960891 0.0023875 0.0157406 0.092098 0.5442 0.108159 0.0169071 0.00504638 0.000818206 0.000635492 0.00144523 0.0010037 0.0004806 0.000341626 0.000226362 2.81046e-05 0.000364647 0.000235445 0.000200352 6.32371e-06 1.6367e-05 4.57234e-05 0.000105895 5.52283e-05 5.32249e-05 1.61886e-05 5.44224e-06 2.44512e-05
0.174 1.45 0.000821857 0.00150375 0.0144225 0.0764337 0.581103 0.0920605 0.0165573 0.00438192 0.00111804 0.00136369 0.000401749 0.00126795 0.00064693 6.30031e-06 0.000170827 0.00036239 0.000174974 0.000285979 4.79365e-05 9.18504e-05 1.90967e-05 8.76478e-05 8.79417e-05 0.000134699 4.03932e-05 4.87739e-06 2.45278e-06 1.36417e-05
0.174 1.5 0.000809833 0.000868802 0.0126674 0.0613011 0.61706 0.0763944 0.0157736 0.0033852 0.00123049 0.00209349 6.80702e-05 0.00109419 0.000532445 0.000141158 0.000118704 0.00032634 0.000146801 0.000175414 0.000194227 1.97393e-05 3.43946e-05 3.42457e-05 0.000119664 5.70344e-05 5.82471e-05 9.71457e-06 8.51379e-06 2.45682e-05
0.174 1.55 0.000917623 0.000470495 0.0108029 0.0477768 0.649058 0.0612649 0.0144397 0.00236899 0.00111747 0.00215287 0.000710519 0.000552751 0.000307599 0.000314393 0.000217284 7.91603e-06 0.000375076 0.000157861 7.86611e-05 3.58743e-05 7.9999e-06 7.65619e-05 4.81873e-05 7.75451e-05 1.16536e-05 6.19022e-06 2.27721e-06 2.27411e-05
